source,retrieved_at,ranking_scope,ranking_year,rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,iid,record_type,member_level,url,nid,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited,disabled
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,300,=29,Northwestern University,76.1,300,71.4,36,70.1,46,90.2,48,99.8,8,40.8,322,i-44947751,private,0,/world-university-rankings/northwestern-university,490,United States,"18,570",14.0,16%,48 : 52,Northwestern University,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,310,31,National University of Singapore,75.7,310,72.4,34,84.0,23,69.9,193,43.7,213,94.5,7,i-02491042,master_account,11,/world-university-rankings/national-university-singapore,504,Singapore,"31,111",16.7,32%,50 : 50,National University of Singapore nus,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,320,=32,University of British Columbia,75.0,320,59.9,49,73.0,37,89.4,55,46.1,177,79.1,59,i-91511981,master_account,11,/world-university-rankings/university-british-columbia,486,Canada,"51,889",18.2,29%,54 : 46,University of British Columbia,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,330,=32,LMU Munich,75.0,330,67.9,38,78.9,29,76.3,153,100.0,1,72.0,105,i-40610262,master_account,6,/world-university-rankings/lmu-munich,509,Germany,"36,180",15.7,14%,61 : 39,LMU Munich Ludwig-Maximilians-Universität München,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,340,34,The University of Tokyo,74.4,340,83.7,12,90.5,10,67.1,209,35.7,579,27.1,445,i-20654321,master_account,0,/world-university-rankings/university-tokyo,494,Japan,"26,080",7.0,10%,,The University of Tokyo,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,350,35,The University of Sydney,74.3,350,61.7,45,72.2,41,84.9,85,66.1,63,80.5,54,i-42598531,master_account,1,/world-university-rankings/university-sydney,522,Australia,"42,678",19.0,29%,57 : 43,The University of Sydney UniSyd,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,360,36,University of Pittsburgh-Pittsburgh campus,73.3,360,66.1,40,71.4,43,91.1,42,40.8,277,33.3,398,i-73524078,public,0,/world-university-rankings/university-pittsburgh-pittsburgh-campus,524,United States,"26,501",5.9,10%,51 : 49,University of Pittsburgh-Pittsburgh campus,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,370,37,KU Leuven,73.1,370,47.3,79,74.3,35,90.8,44,99.9,7,71.6,107,i-14499434,master_account,11,/world-university-rankings/ku-leuven,531,Belgium,"46,381",41.9,16%,49 : 51,KU Leuven,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,380,38,New York University,72.9,380,71.8,35,65.9,51,86.8,69,36.6,447,47.9,259,i-53177321,private,0,/world-university-rankings/new-york-university,508,United States,"43,021",6.6,25%,55 : 45,New York University,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,390,39,University of Hong Kong,72.7,390,68.1,37,80.4,25,65.9,216,53.7,109,98.1,2,i-64169732,master_account,11,/world-university-rankings/university-hong-kong,498,Hong Kong,"20,095",17.8,39%,51 : 49,University of Hong Kong,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,400,40,Emory University,72.2,400,62.1,43,62.6,57,95.3,26,43.8,209,44.3,291,i-20903556,private,0,/world-university-rankings/emory-university,539,United States,"12,649",4.4,19%,57 : 43,Emory University,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,410,41,Monash University,72.1,410,59.8,50,72.5,40,80.0,115,91.8,22,72.5,100,i-45738353,master_account,0,/world-university-rankings/monash-university,581,Australia,"44,217",34.5,25%,57 : 43,Monash University,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,420,42,Erasmus University Rotterdam,71.9,420,52.1,64,72.9,38,90.3,46,56.6,96,58.9,177,i-57082634,master_account,1,/world-university-rankings/erasmus-university-rotterdam,621,Netherlands,"21,854",20.6,19%,49 : 51,Erasmus University Rotterdam,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,430,43,The University of Queensland,69.2,430,53.8,57,64.5,52,82.0,99,66.9,60,84.4,42,i-41140762,master_account,11,/world-university-rankings/university-queensland,538,Australia,"38,892",35.4,25%,55 : 45,The University of Queensland UQ UOQ,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,440,44,Vanderbilt University,68.8,440,60.8,48,55.6,64,95.9,20,51.4,123,24.6,470,i-72359222,private,0,/world-university-rankings/vanderbilt-university,534,United States,"12,161",3.1,9%,52 : 48,Vanderbilt University,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,450,45,Case Western Reserve University,68.6,450,63.6,42,70.0,47,80.9,109,39.1,332,32.8,402,i-36123924,private,0,/world-university-rankings/case-western-reserve-university,557,United States,"9,622",6.6,18%,48 : 52,Case Western Reserve University,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,460,46,University of Manchester,67.8,460,50.4,68,64.4,53,84.0,91,53.5,111,72.4,101,i-29944014,master_account,11,/world-university-rankings/university-manchester,512,United Kingdom,"34,015",14.4,36%,52 : 48,University of Manchester,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,470,47,University of Glasgow,67.5,470,44.8,84,51.3,74,95.8,22,50.8,130,83.6,47,i-12600602,master_account,11,/world-university-rankings/university-glasgow,566,United Kingdom,"22,855",15.3,32%,57 : 43,University of Glasgow,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,480,48,University of Minnesota,67.4,480,60.8,47,69.8,48,76.7,149,100.0,2,28.8,439,i-25162572,public,0,/world-university-rankings/university-minnesota,506,United States,"46,625",17.5,13%,52 : 48,University of Minnesota,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,490,49,Uppsala University,67.0,490,47.2,80,67.1,50,84.4,90,44.8,194,65.2,144,i-28661688,master_account,0,/world-university-rankings/uppsala-university,551,Sweden,"25,275",16.6,12%,57 : 43,Uppsala University,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,500,50,University of Southern California,66.6,500,54.5,55,62.0,59,83.6,93,46.3,174,54.0,212,i-74975443,private,0,/world-university-rankings/university-southern-california,519,United States,"38,466",13.6,23%,52 : 48,University of Southern California,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,510,51,Université de Montréal,66.3,510,53.8,56,59.3,61,78.3,138,86.9,30,75.1,81,i-46191031,master_account,0,/world-university-rankings/universite-de-montreal,569,Canada,"37,651",20.2,24%,58 : 42,Université de Montréal Université de Montréal Universite de Montreal,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,520,=52,Seoul National University,66.0,520,75.3,27,85.0,21,51.2,297,92.4,19,21.7,502,i-38882959,master_account,0,/world-university-rankings/seoul-national-university,588,South Korea,"26,777",13.1,11%,,Seoul National University,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,530,=52,Utrecht University,66.0,530,49.3,73,67.9,49,79.1,128,74.8,41,56.1,193,i-85141611,master_account,0,/world-university-rankings/utrecht-university,532,Netherlands,"31,142",15.6,7%,59 : 41,Utrecht University utrecht  utrecht university,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,540,54,Leiden University,65.9,540,52.2,62,64.1,54,79.3,123,62.3,75,61.0,164,i-19118802,master_account,6,/world-university-rankings/leiden-university,543,Netherlands,"23,597",17.8,11%,59 : 41,Leiden University,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,550,55,University of Amsterdam,65.7,550,52.1,63,59.9,60,82.2,97,67.2,59,59.0,175,i-89925363,master_account,1,/world-university-rankings/university-amsterdam,556,Netherlands,"25,344",14.3,10%,58 : 42,University of Amsterdam uva,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,560,56,Technical University of Munich,65.5,560,53.5,58,58.4,63,79.1,127,100.0,5,60.6,166,i-32272323,master_account,6,/world-university-rankings/technical-university-munich,552,Germany,"36,929",51.9,22%,33 : 67,Technical University of Munich,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,570,57,Tufts University,65.3,570,53.4,59,48.7,83,88.4,60,72.2,49,59.3,174,i-14091951,private,0,/world-university-rankings/tufts-university,542,United States,"10,462",10.1,15%,54 : 46,Tufts University,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,580,58,Tsinghua University,65.0,580,56.2,52,63.9,55,74.2,167,97.1,13,47.6,263,i-24216711,master_account,0,/world-university-rankings/tsinghua-university,535,China,"41,537",14.1,10%,32 : 68,Tsinghua University Qinghua University Tsing hua University Qing hua University,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,590,=59,University of Liverpool,64.6,590,49.1,74,43.4,100,92.5,39,39.9,303,76.9,70,i-48205864,master_account,11,/world-university-rankings/university-liverpool,646,United Kingdom,"19,085",11.7,34%,53 : 47,University of Liverpool,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,600,=59,Maastricht University,64.6,600,58.4,51,51.3,75,76.4,151,75.1,40,78.2,64,i-73562473,master_account,6,/world-university-rankings/maastricht-university,663,Netherlands,"16,030",18.3,47%,58 : 42,Maastricht University,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,610,61,University of Cape Town,64.1,610,39.2,102,44.3,94,94.0,33,98.8,12,75.5,80,i-77957341,master_account,11,/world-university-rankings/university-cape-town,567,South Africa,"20,061",11.6,17%,53 : 47,University of Cape Town UCT,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,620,62,University of Copenhagen,63.6,620,52.7,60,48.7,82,81.6,102,42.1,247,80.9,52,i-60133392,master_account,0,/world-university-rankings/university-copenhagen,599,Denmark,"29,796",4.2,17%,62 : 38,University of Copenhagen,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,630,63,Kyoto University,63.5,630,75.0,28,78.9,28,50.2,303,68.0,56,23.9,473,i-78989141,master_account,0,/world-university-rankings/kyoto-university,516,Japan,"22,547",5.5,7%,,Kyoto University,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,640,64,Dartmouth College,61.8,640,47.5,77,46.3,88,91.4,41,43.6,214,37.7,354,i-46262331,private,0,/world-university-rankings/dartmouth-college,554,United States,"6,109",6.7,15%,47 : 53,Dartmouth College,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,650,65,Queen Mary University of London,61.5,650,34.6,129,34.1,142,98.5,7,47.4,162,91.4,19,i-75315437,master_account,0,/world-university-rankings/queen-mary-university-london,131678,United Kingdom,"14,500",13.2,42%,52 : 48,Queen Mary University of London,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,660,=66,University of Basel,61.1,660,36.6,115,39.9,107,87.8,62,95.1,15,91.8,14,i-84512751,master_account,0,/world-university-rankings/university-basel,575,Switzerland,"12,560",17.4,24%,54 : 46,University of Basel,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,670,=66,Lund University,61.1,670,43.3,87,52.1,71,77.9,140,82.4,34,72.7,98,i-00204694,master_account,0,/world-university-rankings/lund-university,544,Sweden,"28,852",12.0,15%,53 : 47,Lund University,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,680,=66,University of Zurich,61.1,680,51.1,66,48.1,85,74.5,165,45.7,182,86.9,34,i-86121025,master_account,0,/world-university-rankings/university-zurich,525,Switzerland,"26,042",6.1,18%,57 : 43,University of Zurich,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,690,69,University of Bristol,60.4,690,29.1,181,47.4,86,94.7,30,39.7,310,70.2,115,i-18580012,master_account,0,/world-university-rankings/university-bristol,530,United Kingdom,"18,545",13.6,25%,52 : 48,University of Bristol,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,700,70,"University of California, Davis",60.3,700,49.3,72,54.4,65,76.8,148,50.3,134,47.7,260,i-62049829,public,0,/world-university-rankings/university-california-davis,503,United States,"36,060",13.7,15%,55 : 45,"University of California, Davis","Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,710,71,University of Wisconsin-Madison,60.0,710,55.0,54,54.0,66,76.3,154,44.9,191,28.8,440,i-96030823,public,0,/world-university-rankings/university-wisconsin-madison,491,United States,"40,048",11.0,12%,51 : 49,University of Wisconsin-Madison,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,720,72,Sungkyunkwan University (SKKU),59.9,720,67.5,39,71.7,42,49.5,307,100.0,4,23.4,481,i-25081233,master_account,11,/world-university-rankings/sungkyunkwan-university-skku,805,South Korea,"24,791",19.1,10%,,Sungkyunkwan University (SKKU),"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,730,73,University of Alberta,59.8,730,47.6,76,52.5,69,72.0,180,58.5,88,74.7,86,i-20147712,master_account,11,/world-university-rankings/university-alberta,564,Canada,"33,159",21.1,24%,55 : 45,University of Alberta,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,740,74,University of Auckland,59.6,740,39.5,98,41.8,103,81.1,106,76.4,39,92.9,12,i-68813221,master_account,0,/world-university-rankings/university-auckland,637,New Zealand,"30,287",18.9,29%,54 : 46,University of Auckland UOA Auckland University,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,750,75,Peking University,59.5,750,74.7,29,75.6,32,36.5,397,90.1,25,41.0,316,i-32144155,master_account,0,/world-university-rankings/peking-university,514,China,"42,977",8.8,15%,48 : 52,Peking University,"Other Health,Medicine & Dentistry",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,760,76,University of Tübingen,59.0,760,36.9,112,51.1,76,80.8,112,69.3,53,64.2,150,i-81391611,master_account,0,/world-university-rankings/university-tubingen,652,Germany,"28,074",37.3,11%,58 : 42,University of Tübingen,"Medicine & Dentistry,Other Health",False,False,False
times,2026-07-19T10:14:04+00:00,clinical-pre-clinical-health,2017,770,77,University of the Witwatersrand,58.7,770,25.2,231,38.1,118,95.4,25,100.0,6,71.5,108,i-83835191,master_account,0,/world-university-rankings/university-witwatersrand,739,South Africa,"24,565",24.5,8%,56 : 44,University of the Witwatersrand Wits,"Other Health,Medicine & Dentistry",False,False,False
