source,retrieved_at,ranking_scope,ranking_year,core_id,country,city,guide,nid,title,score,rank_display,region,stars,recm
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,246,Germany,Hamburg,,294282,Universität Hamburg,63.6,=256,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,574,South Africa,Stellenbosch,,297281,Stellenbosch University,63.5,=259,Africa,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,21,Belgium,Antwerp,,294634,University of Antwerp,63.5,=259,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,355,United Kingdom,London,,294032,"Goldsmiths, University of London",63.4,=261,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,440,Taiwan,Taipei City,,294806,National Taiwan Normal University,63.4,=261,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,1475,Portugal,Lisbon ,,296493,University of Lisbon,63.4,=261,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,206,Brazil,São Paulo,,294417,Fundação Getulio Vargas (FGV),63.3,=264,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,397,Canada,Hamilton,,294863,McMaster University,63.3,=264,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,434,Taiwan,Taoyuan City,,294816,National Central University,63.3,=264,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,450,United Kingdom,Newcastle upon Tyne,,294781,Newcastle University,63.3,=264,Europe,6,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,315,United Kingdom,Paris,,294152,University of Kent,63.3,=264,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,211,United States,Tallahassee,,294402,Florida State University,63.2,=269,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,562,Canada,Burnaby,,297293,Simon Fraser University,63.2,=269,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,331,Japan,Fukuoka City,,294103,Kyushu University,63.1,=271,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,122,China (Mainland),Hefei,,294534,University of Science and Technology of China,63.1,=271,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,584,United Kingdom,Guildford,,297275,University of Surrey,63.1,=271,Europe,5,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,889,China (Mainland),Wuhan,,296996,Wuhan University,63.1,=271,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,339,United Kingdom,Leicester,,294075,University of Leicester,63,=275,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,458,United States,Notre Dame,,294761,University of Notre Dame,63,=275,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,1262,Denmark,Aalborg,,296663,Aalborg University,62.9,=277,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,320,Japan,Kobe City,,294136,Kobe University,62.9,=277,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,663,Poland,Warsaw,,297198,University of Warsaw,62.9,=277,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,29,United Kingdom,Birmingham,,294627,Aston University,62.8,=280,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,108,Peru,Lima,,294548,Pontificia Universidad Católica del Perú,62.8,=280,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,595,Germany,Berlin,,297266,Technische Universität Berlin (TU Berlin),62.8,=280,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,760,Portugal,Porto,,297070,University of Porto,62.8,=280,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,149,United States,New York City,,294508,City University of New York,62.7,=284,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,484,France,Paris,,297549,Université Paris-Sorbonne (Paris IV),62.7,=284,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,1735,Colombia,Bogotá,,296872,Pontificia Universidad Javeriana,62.6,286,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,146,United Kingdom,Bedford,,294511,Cranfield University,62.5,=287,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,178,France,Palaiseau,,294480,Ecole Polytechnique,62.5,=287,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,278,United States,Chicago,,294246,University of Illinois at Chicago (UIC),62.5,=287,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,535,Sweden,Stockholm,,297484,KTH Royal Institute of Technology,62.4,=290,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,86,United States,Irvine,,294570,"University of California, Irvine",62.4,=290,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,74,Belgium,Brussels,,294582,Vrije Universiteit Brussel (VUB),62.4,=290,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,34,Greece,Athens,,294622,Athens University of Economics and Business,62.3,=293,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,525,Brazil,Rio de Janeiro,,297503,Universidade Federal do Rio de Janeiro,62.3,=293,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,216,Germany,Freiburg im Breisgau,,294376,Albert-Ludwigs-Universitaet Freiburg,62.3,=293,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,233,Sweden,Gothenburg,,294314,University of Gothenburg,62.3,=293,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,219,Indonesia,Yogyakarta,,294365,Gadjah Mada University,62.2,297,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,103,Spain,Barcelona,,294553,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),62.1,298,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,803,Mexico,Mexico City,,297635,Instituto Tecnológico Autónomo de México (ITAM),62,=299,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,82,Canada,Calgary,,294574,University of Calgary,62,=299,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,668,United States,St. Louis,,297193,Washington University in St. Louis,62,=299,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,117,Czech Republic,Prague,,294539,Charles University,61.9,=302,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,770,Italy,Rome,,297060,Luiss University,61.9,=302,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,514,United Kingdom,,,297461,Queen's University Belfast,61.9,=302,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,350,United Kingdom,Liverpool,,294045,University of Liverpool,61.9,=302,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,220,Ireland,Galway,,294364,National University of Ireland Galway,61.8,=306,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,55,Switzerland,Bern,,294601,University of Bern,61.8,=306,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,394,United States,Amherst,,294866,University of Massachusetts Amherst,61.8,=306,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,848,Australia,Milperra,,297041,Western Sydney University,61.8,=306,Oceania,5,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,41,Indonesia,Bandung,,294615,Bandung Institute of Technology (ITB),61.6,310,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,26,United States,Tucson,,294630,The University of Arizona,61.5,=311,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,53,Norway,Bergen,,294603,University of Bergen,61.5,=311,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,137,United States,Boulder,,294520,University of Colorado Boulder,61.4,313,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,421,Germany,Münster,,294839,Westfälische Wilhelms-Universität Münster,61.3,314,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,1507,Spain,Madrid,,296465,Universidad Politécnica de Madrid (UPM),61.2,=315,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,649,United States,Nashville,,297212,Vanderbilt University,61.2,=315,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,14346,Lithuania,Vilnius ,,293792,Vilnius Gediminas Technical University,61.2,=315,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,534,United Kingdom,Egham,,297486,Royal Holloway University of London,61.1,318,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,500,United States,Pittsburgh,,297561,University of Pittsburgh,61,319,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,17,United States,Washington D.C.,,294637,American University,60.9,=320,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,24,Greece,Thessaloniki,,294652,Aristotle University of Thessaloniki,60.9,=320,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,464,Denmark,Odense,,294743,University of Southern Denmark (SDU),60.9,=320,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,717,Malaysia,Kuala Lumpur,,297111,International Islamic University Malaysia (IIUM),60.8,=323,Asia,4,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,319,United Kingdom,Kingston upon Thames,,294138,"Kingston University, London",60.8,=323,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,14570,Hong Kong SAR,Hong Kong,,293855,The Education University of Hong Kong,60.8,=323,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,235,Spain,Granada,,294309,University of Granada,60.8,=323,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,764,Italy,Venice,,297066,Ca' Foscari University of Venice,60.8,=323,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,208,Italy,Florence,,294412,University of Florence,60.8,=323,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,644,Estonia,Tartu,,297217,University of Tartu,60.8,=323,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,432,Italy,Naples,,294819,University of Naples - Federico II,60.6,=330,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,530,United States,Rochester,,297494,University of Rochester,60.6,=330,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,659,Netherlands,Wageningen,,297202,Wageningen University & Research,60.6,=330,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,73,United Kingdom,,,294583,Brunel University London,60.5,=333,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,2110,Turkey,Ankara,,296110,Middle East Technical University,60.5,=333,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,14653,Thailand,Pathumthani,,293863,"Asian Institute of Technology, Thailand",60.4,=335,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,139,Canada,Montreal,,294518,Concordia University,60.4,=335,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,310,Germany,Karlsruhe,,294164,"KIT, Karlsruhe Institute of Technology",60.4,=335,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,629,Germany,Tübingen,,297232,Eberhard Karls Universität Tübingen,60.3,=338,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,234,Germany,Göttingen,,294311,University of Göttingen,60.3,=338,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,164,Ireland,Dublin,,294494,Dublin City University,60.2,=340,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,1901,India,Ahmedabad,,294822,Indian Institute of Management (IIM) - Ahmedabad,60.2,=340,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,475,Canada,Ottawa,,297610,University of Ottawa,60.2,=340,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,1054,South Korea,Seoul,,296751,HUFS - Hankuk (Korea) University of Foreign Studies,60.1,=343,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,142,Ireland,Cork,,294515,University College Cork,60.1,=343,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,634,Finland,Turku,,297227,University of Turku,60.1,=343,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,381,Thailand,Nakhon Pathom,,294879,Mahidol University,60,=346,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,632,Italy,Turin,,297229,University of Turin,60,=346,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,538,United States,New Brunswick,,297482,Rutgers University–New Brunswick,59.9,=348,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,11,Chile,Santiago,,294642,Universidad Adolfo Ibáñez,59.9,=348,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,554,Spain,Seville,,297392,Universidad de Sevilla,59.8,350,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,302,India,New Delhi,,294191,Jawaharlal Nehru University,59.7,=351,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,454,United States,Boston,,294773,Northeastern University,59.7,=351,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,526,Brazil,Rio de Janeiro,,297502,Pontifícia Universidade Católica do Rio de Janeiro,59.7,=351,Latin America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,601,Israel,Tel Aviv,,297260,Tel Aviv University,59.6,=354,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,655,United States,Blacksburg,,297206,Virginia Polytechnic Institute and State University,59.6,=354,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,812,United States,Syracuse,,297591,Syracuse University,59.5,356,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,635,Netherlands,Enschede,,297226,University of Twente,59.4,357,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,185,United States,Atlanta,,294471,Emory University,59.3,=358,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,1903,India,Bangalore,,294824,Indian Institute of Management (IIM) - Bangalore,59.3,=358,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,173,France,Saint-Aubin,,294485,CentraleSupélec,59.2,=360,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,348,Sweden,Linköping,,294051,Linköping University,59.2,=360,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,33,Greece,Athens,,294623,National and Kapodistrian University of Athens,59.2,=360,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,617,China (Mainland),Shanghai,,297244,Tongji University,59.2,=360,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,46,Switzerland,Basel,,294610,University of Basel,59.2,=360,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,116,Sweden,Gothenburg,,294540,Chalmers University of Technology,59.1,=365,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,637,United Kingdom,Norwich,,297224,University of East Anglia (UEA),59.1,=365,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,627,Japan,Tsukuba City,,297234,University of Tsukuba,59.1,=365,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,1575,Turkey,Istanbul,,297652,Bogaziçi Üniversitesi,59,=368,Asia,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,1175,Saudi Arabia,Riyadh,,296684,King Saud University,59,=368,Asia,5,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,14336,Italy,Milan,,293783,University of Milano-Bicocca,59,=368,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,337,Canada,Québec,,294083,Université Laval,58.9,=371,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,457,Norway,Trondheim,,294764,Norwegian University of Science And Technology,58.9,=371,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,227,United States,Athens,,294337,The University of Georgia,58.9,=371,North America,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,544,Spain,Salamanca,,297474,University of Salamanca,58.9,=371,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,499,Italy,Pisa,,297565,University of Pisa,58.9,=371,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,323,Germany,Konstanz,,294127,Universität Konstanz,58.8,=376,Europe,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,593,Australia,Hobart,,297268,University of Tasmania,58.8,=376,Oceania,,0--
qs,2026-07-19T10:44:57+00:00,social-sciences-management,2018,2560,Mexico,Ciudad de México,,293370,Instituto Politécnico Nacional (IPN),58.7,=378,Latin America,3,0--
